path,class,class_y,rev,station,cam,season,day_part,date_time
rev16/21_16/21_20220125 (947).JPG,vaca,cow,rev16,21B,21,winter,morning,2022:01:29 10:32:03
rev14/21/21_20211126 (2456).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 15:03:23
rev14/21/21_20211204 (5299).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:04 14:31:30
rev09/9/9_20210702 (2725).JPG,vaca,cow,rev09,9,9,summer,evening,2021:07:02 14:16:35
rev20/75/75_20220716 (2387).JPG,vaca,cow,rev20,66,75,summer,morning,2022:07:16 10:49:23
rev14/21/21_20211204 (5250).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:04 14:30:18
rev14/21/21_20211204 (5137).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:04 13:55:50
rev14/17/17_20211129 (436).JPG,vaca,cow,rev14,17B,17,autumn,evening,2021:11:29 15:13:05
rev17/21/21_20220328 (4756).JPG,vaca,cow,rev17,21B,21,spring,evening,2022:03:28 16:55:00
rev03/21/21_20201231 (3481).JPG,vaca,cow,rev03,21B,21,winter,morning,2020:12:31 11:04:05
rev13/21/21_20211021 (2231).JPG,vaca,cow,rev13,21B,21,autumn,morning,2021:10:21 10:56:43
rev14/9/9_20211130 (1177).JPG,vaca,cow,rev14,9,9,autumn,evening,2021:11:30 12:27:47
rev14/4/4_20211216 (6332).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 11:40:28
rev14/9/9_20211130 (1364).JPG,vaca,cow,rev14,9,9,autumn,evening,2021:11:30 13:48:52
rev08/9/9_20210612 (11863).JPG,vaca,cow,rev08,9,9,summer,morning,2021:06:12 10:36:59
rev14/4/4_20211216 (6410).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 11:45:13
rev14/21/21_20211207 (6168).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:07 10:53:50
rev06/38/38_20210408 (6999).JPG,vaca,cow,rev06,38,38,spring,evening,2021:04:08 19:20:40
rev20/75/75_20220716 (2340).JPG,vaca,cow,rev20,66,75,summer,morning,2022:07:16 09:54:49
rev07/39/39_20210505 (1848).JPG,vaca,cow,rev07,39B,39,spring,morning,2021:05:05 08:49:10
rev13/9/9_20211022 (1532).JPG,vaca,cow,rev13,9,9,autumn,evening,2021:10:22 18:49:23
rev14/21/21_20211215 (9138).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:15 11:53:28
rev01/15/15_20201107 (7689).JPG,vaca,cow,rev01,15,15,autumn,evening,2020:11:07 13:33:27
rev07/21/21_20210424 (2177).JPG,vaca,cow,rev07,21B,21,spring,evening,2021:04:24 17:23:03
rev01/24/24_20201028 (1406).JPG,vaca,cow,rev01,24,24,autumn,evening,2020:10:28 18:46:39
rev23/21/21_20221231 (3384).JPG,vaca,cow,rev23,21B,21,winter,evening,2022:12:31 12:34:03
rev10/9/9_20210806 (2482).JPG,vaca,cow,rev10,9,9,summer,evening,2021:08:06 16:11:57
rev24/67/67_20230215 (5352).JPG,vaca,cow,rev24,46,67,winter,morning,2023:02:15 06:54:35
rev08/9/9_20210605 (3844).JPG,vaca,cow,rev08,9,9,summer,morning,2021:06:05 09:56:37
rev12/21/21_20211008 (501).JPG,vaca,cow,rev12,21B,21,autumn,morning,2021:10:08 10:06:54
rev02/6/6_20201205 (1094).JPG,vaca,cow,rev02,6,6,winter,evening,2020:12:05 18:18:41
rev20/21/21_20220626 (2071).JPG,vaca,cow,rev20,21B,21,summer,morning,2022:06:26 10:27:41
rev04/2/2_20210129 (5570).JPG,vaca,cow,rev04,30,2,winter,evening,2021:01:29 12:33:32
rev14/9/9_20211123 (349).JPG,vaca,cow,rev14,9,9,autumn,evening,2021:11:23 15:09:02
rev14/21/21_20211203 (4632).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:03 14:57:17
rev13/21/21_20211014 (608).JPG,vaca,cow,rev13,21B,21,autumn,morning,2021:10:14 10:06:30
rev11/21/21_20210820 (730).JPG,vaca,cow,rev11,21B,21,summer,morning,2021:08:20 09:55:19
rev22/67/67_20221124 (6838).JPG,vaca,cow,rev22,46,67,autumn,evening,2022:11:24 13:30:25
rev14/9/9_20211130 (652).JPG,vaca,cow,rev14,9,9,autumn,morning,2021:11:30 09:32:50
rev14/9/9_20211130 (1222).JPG,vaca,cow,rev14,9,9,autumn,evening,2021:11:30 12:28:30
rev02/21/21_20201119 (40).JPG,vaca,cow,rev02,21B,21,autumn,morning,2020:11:19 08:35:43
rev22/80/80_20221027 (1122).JPG,vaca,cow,rev22,54,80,autumn,evening,2022:10:27 14:33:25
rev10/21/21_20210714 (226).JPG,vaca,cow,rev10,21B,21,summer,morning,2021:07:14 08:20:39
rev09/9/9_20210630 (1680).JPG,vaca,cow,rev09,9,9,summer,evening,2021:06:30 14:51:38
rev09/21/21_20210701 (1715).JPG,vaca,cow,rev09,21B,21,summer,morning,2021:07:01 08:26:41
rev07/21/21_20210419 (265).JPG,vaca,cow,rev07,21B,21,spring,evening,2021:04:19 14:18:39
rev07/21/21_20210504 (3251).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:05:04 07:33:08
rev07/21/21_20210424 (2071).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:04:24 09:05:11
rev11/2/2_20210819 (19150).JPG,vaca,cow,rev11,30,2,summer,morning,2021:08:19 09:53:33
rev16/45_16/45_20220125 (314).JPG,vaca,cow,rev16,12,45,winter,morning,2022:02:09 10:39:20
rev14/4/4_20211216 (6355).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 11:41:54
rev14/38/38_20211212 (980).JPG,vaca,cow,rev14,38,38,winter,morning,2021:12:12 11:59:08
rev07/39/39_20210505 (1765).JPG,vaca,cow,rev07,39B,39,spring,morning,2021:05:05 08:47:34
rev14/4/4_20211216 (5585).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 09:58:07
rev05/2/2_20210304 (2188).JPG,vaca,cow,rev05,30,2,spring,morning,2021:03:04 09:49:53
rev19/21/21_20220526 (4850).JPG,vaca,cow,rev19,21B,21,spring,morning,2022:05:26 08:51:48
rev04/17/17_20210201 (1693).JPG,vaca,cow,rev04,17B,17,winter,night,2021:02:01 03:24:25
rev15/2/2_20220122 (3834).JPG,vaca,cow,rev15,30,2,winter,evening,2022:01:22 12:20:37
rev03/21/21_20210105 (4950).JPG,vaca,cow,rev03,21B,21,winter,morning,2021:01:05 11:17:21
rev23/60/60_20221126 (15).JPG,vaca,cow,rev23,65,60,autumn,evening,2022:11:26 17:56:09
rev20/80/80_20220624 (1927).JPG,vaca,cow,rev20,54,80,summer,evening,2022:06:24 15:55:47
rev10/49/49_20210724 (7683).JPG,vaca,cow,rev10,6B,49,summer,evening,2021:07:24 16:41:03
rev08/9/9_20210612 (11924).JPG,vaca,cow,rev08,9,9,summer,morning,2021:06:12 10:56:58
rev14/4/4_20211216 (6896).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:16 12:13:32
rev07/39/39_20210505 (1900).JPG,vaca,cow,rev07,39B,39,spring,morning,2021:05:05 08:50:04
rev14/21/21_20211211 (7710).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:11 14:53:38
rev22/80/80_20221103 (1261).JPG,vaca,cow,rev22,54,80,autumn,morning,2022:11:03 10:34:49
rev01/15/15_20201103 (3623).JPG,vaca,cow,rev01,15,15,autumn,evening,2020:11:03 20:54:59
rev14/4/4_20211216 (6266).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 11:35:21
rev14/21/21_20211215 (9083).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:15 11:51:46
rev24/21/21_20230214 (3052).JPG,vaca,cow,rev24,21B,21,winter,evening,2023:02:14 13:59:32
rev14/9/9_20211123 (121).JPG,vaca,cow,rev14,9,9,autumn,evening,2021:11:23 14:58:56
rev14/9/9_20211130 (720).JPG,vaca,cow,rev14,9,9,autumn,morning,2021:11:30 10:50:35
rev14/21/21_20211211 (7843).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:11 15:08:12
rev01/21/21_20201107 (3547).JPG,vaca,cow,rev01,21B,21,autumn,evening,2020:11:07 14:28:04
rev03/21/21_20210104 (4467).JPG,vaca,cow,rev03,21B,21,winter,evening,2021:01:04 12:49:10
rev10/17/17_20210719 (758).JPG,vaca,cow,rev10,17B,17,summer,morning,2021:07:19 06:04:25
rev11/49/49_20210914 (11858).JPG,vaca,cow,rev11,6B,49,autumn,evening,2021:09:14 19:44:38
rev16/21_16/21_20220125 (1223).JPG,vaca,cow,rev16,21B,21,winter,morning,2022:01:31 10:54:30
rev14/4/4_20211215 (4221).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 12:17:16
rev06/2/2_20210414 (6803).JPG,vaca,cow,rev06,30,2,spring,night,2021:04:14 03:05:33
rev09/9/9_20210616 (126).JPG,vaca,cow,rev09,9,9,summer,evening,2021:06:16 16:30:21
rev06/17/17_20210320 (151).JPG,vaca,cow,rev06,17B,17,spring,evening,2021:03:20 20:53:06
rev07/39/39_20210505 (1907).JPG,vaca,cow,rev07,39B,39,spring,morning,2021:05:05 08:50:13
rev21/4/4_20220501 (8716).JPG,vaca,cow,rev21,26B,4,spring,evening,2022:05:01 15:55:14
rev14/21/21_20211126 (2009).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:53:15
rev11/35/35_20210829 (1487).JPG,vaca,cow,rev11,35,35,summer,evening,2021:08:29 15:45:57
rev07/49/49_20210423 (1605).JPG,vaca,cow,rev07,6B,49,spring,morning,2021:04:23 07:43:21
rev10/21/21_20210816 (2916).JPG,vaca,cow,rev10,21B,21,summer,morning,2021:08:16 07:39:03
rev01/21/21_20201107 (3198).JPG,vaca,cow,rev01,21B,21,autumn,evening,2020:11:07 13:27:50
rev21/80/80_20220731 (213).JPG,vaca,cow,rev21,54,80,summer,evening,2022:07:31 14:58:28
rev10/21/21_20210730 (1999).JPG,vaca,cow,rev10,21B,21,summer,morning,2021:07:30 07:31:59
rev03/21/21_20201228 (2375).JPG,vaca,cow,rev03,21B,21,winter,evening,2020:12:28 19:14:39
rev10/9/9_20210719 (842).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 13:17:02
rev21/80/80_20220910 (4528).JPG,vaca,cow,rev21,54,80,autumn,morning,2022:09:10 11:30:34
rev24/75/75_20230211 (3303).JPG,vaca,cow,rev24,66,75,winter,morning,2023:02:11 10:42:20
rev10/9/9_20210719 (1233).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 14:59:36
rev01/21/21_20201107 (3325).JPG,vaca,cow,rev01,21B,21,autumn,evening,2020:11:07 13:34:34
rev19/21/21_20220527 (5163).JPG,vaca,cow,rev19,21B,21,spring,night,2022:05:27 21:04:11
rev01/21/21_20201107 (3535).JPG,vaca,cow,rev01,21B,21,autumn,evening,2020:11:07 14:07:38
rev23/21/21_20221127 (501).JPG,vaca,cow,rev23,21B,21,autumn,evening,2022:11:27 12:36:34
rev22/28/28_20221026 (1014).JPG,vaca,cow,rev22,28,28,autumn,evening,2022:10:26 16:06:43
rev14/21/21_20211210 (7158).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:10 11:58:50
rev10/9/9_20210811 (2776).JPG,vaca,cow,rev10,9,9,summer,morning,2021:08:11 10:00:27
rev09/9/9_20210630 (1980).JPG,vaca,cow,rev09,9,9,summer,evening,2021:06:30 15:46:46
rev10/9/9_20210805 (2064).JPG,vaca,cow,rev10,9,9,summer,morning,2021:08:05 11:17:52
rev01/21/21_20201107 (3394).JPG,vaca,cow,rev01,21B,21,autumn,evening,2020:11:07 13:36:21
rev23/17/17_20230120 (3356).JPG,vaca,cow,rev23,17B,17,winter,morning,2023:01:20 08:35:07
rev06/21/21_20210413 (14950).JPG,vaca,cow,rev06,21B,21,spring,morning,2021:04:13 07:21:06
rev03/21/21_20201228 (2216).JPG,vaca,cow,rev03,21B,21,winter,evening,2020:12:28 19:07:42
rev11/2/2_20210817 (8063).JPG,vaca,cow,rev11,30,2,summer,evening,2021:08:17 12:33:27
rev02/21/21_20201120 (555).JPG,vaca,cow,rev02,21B,21,autumn,morning,2020:11:20 11:06:56
rev03/21/21_20210104 (4131).JPG,vaca,cow,rev03,21B,21,winter,morning,2021:01:04 11:57:52
rev21/21/21_20220731 (187).JPG,vaca,cow,rev21,21B,21,summer,morning,2022:07:31 10:22:32
rev01/15/15_20201107 (7528).JPG,vaca,cow,rev01,15,15,autumn,evening,2020:11:07 13:28:25
rev04/21/21_20210207 (2568).JPG,vaca,cow,rev04,21B,21,winter,morning,2021:02:07 09:23:55
rev01/17/17_20201030 (236).JPG,vaca,cow,rev01,17B,17,autumn,morning,2020:10:30 10:47:05
rev03/21/21_20201228 (1659).JPG,vaca,cow,rev03,21B,21,winter,evening,2020:12:28 18:57:21
rev22/21/21_20220920 (409).JPG,vaca,cow,rev22,21B,21,autumn,morning,2022:09:20 08:46:11
rev14/4/4_20211215 (5160).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 14:44:12
rev09/21/21_20210630 (1115).JPG,vaca,cow,rev09,21B,21,summer,night,2021:06:30 02:43:19
rev21/80/80_20220905 (3817).JPG,vaca,cow,rev21,54,80,autumn,morning,2022:09:05 08:54:54
rev14/4/4_20211216 (7335).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:16 12:43:46
rev20/21/21_20220620 (1066).JPG,vaca,cow,rev20,21B,21,summer,evening,2022:06:20 13:13:05
rev02/6/6_20201205 (973).JPG,vaca,cow,rev02,6,6,winter,evening,2020:12:05 18:16:50
rev20/75/75_20220630 (1328).JPG,vaca,cow,rev20,66,75,summer,morning,2022:06:30 11:15:34
rev10/9/9_20210802 (1875).JPG,vaca,cow,rev10,9,9,summer,evening,2021:08:02 18:11:04
rev19/21/21_20220602 (5749).JPG,vaca,cow,rev19,21B,21,summer,morning,2022:06:02 09:20:46
rev10/49/49_20210724 (6208).JPG,vaca,cow,rev10,6B,49,summer,evening,2021:07:24 14:51:53
rev07/21/21_20210513 (3912).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:05:13 07:45:48
rev14/21/21_20211211 (7363).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:11 11:44:06
rev24/56/56_20230211 (2191).JPG,vaca,cow,rev24,68,56,winter,evening,2023:02:11 13:32:40
rev02/15/15_20201118 (71).JPG,vaca,cow,rev02,15,15,autumn,morning,2020:11:18 10:41:34
rev14/21/21_20211126 (2053).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:54:01
rev04/21/21_20210116 (418).JPG,vaca,cow,rev04,21B,21,winter,evening,2021:01:16 13:11:58
rev14/21/21_20211126 (2145).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:55:47
rev14/4/4_20211215 (4787).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 13:58:12
rev14/21/21_20211207 (6229).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:07 12:54:46
rev01/15/15_20201111 (20733).JPG,vaca,cow,rev01,15,15,autumn,morning,2020:11:11 10:08:24
rev07/21/21_20210421 (1150).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:04:21 08:14:02
rev14/21/21_20211126 (2295).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:59:18
rev10/9/9_20210719 (735).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 13:06:56
rev11/4/4_20210831 (5000).JPG,vaca,cow,rev11,26B,4,summer,morning,2021:08:31 11:01:26
rev15/21/21_20211219 (1498).JPG,vaca,cow,rev15,21B,21,winter,evening,2021:12:19 13:02:32
rev04/28/28_20210117 (829).JPG,vaca,cow,rev04,28,28,winter,morning,2021:01:17 10:27:14
rev04/17/17_20210216 (3454).JPG,vaca,cow,rev04,17B,17,winter,evening,2021:02:16 19:11:40
rev20/80/80_20220706 (2552).JPG,vaca,cow,rev20,54,80,summer,evening,2022:07:06 14:28:26
rev14/4/4_20211216 (6328).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 11:40:22
rev07/21/21_20210421 (1662).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:04:21 08:37:15
rev07/21/21_20210421 (1264).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:04:21 08:22:10
rev08/9/9_20210612 (12111).JPG,vaca,cow,rev08,9,9,summer,evening,2021:06:12 15:29:57
rev10/49/49_20210724 (6001).JPG,vaca,cow,rev10,6B,49,summer,evening,2021:07:24 14:36:15
rev07/21/21_20210421 (1774).JPG,vaca,cow,rev07,21B,21,spring,evening,2021:04:21 19:11:35
rev08/9/9_20210603 (1712).JPG,vaca,cow,rev08,9,9,summer,evening,2021:06:03 12:51:32
rev14/21/21_20211215 (9009).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:15 10:52:22
rev21/60/60_20220824 (683).JPG,vaca,cow,rev21,65,60,summer,night,2022:08:24 05:30:17
rev14/4/4_20211207 (2678).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:07 16:10:48
rev11/2/2_20210817 (8026).JPG,vaca,cow,rev11,30,2,summer,evening,2021:08:17 12:32:22
rev14/49/49_20211209 (2258).JPG,vaca,cow,rev14,6B,49,winter,evening,2021:12:09 17:33:58
rev09/9/9_20210630 (1935).JPG,vaca,cow,rev09,9,9,summer,evening,2021:06:30 15:38:28
rev11/4/4_20210825 (3534).JPG,vaca,cow,rev11,26B,4,summer,morning,2021:08:25 11:03:39
rev07/2/2_20210423 (1766).JPG,vaca,cow,rev07,30,2,spring,night,2021:04:23 01:35:44
rev14/4/4_20211215 (4613).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 13:38:59
rev14/21/21_20211213 (8201).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:13 11:29:24
rev07/21/21_20210430 (2694).JPG,vaca,cow,rev07,21B,21,spring,evening,2021:04:30 17:35:57
rev11/21/21_20210820 (520).JPG,vaca,cow,rev11,21B,21,summer,morning,2021:08:20 09:32:08
rev13/9/9_20211021 (1171).JPG,vaca,cow,rev13,9,9,autumn,morning,2021:10:21 11:21:20
rev14/4/4_20211215 (5235).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 14:50:05
rev11/35/35_20210829 (1518).JPG,vaca,cow,rev11,35,35,summer,evening,2021:08:29 15:46:51
rev10/21/21_20210720 (1074).JPG,vaca,cow,rev10,21B,21,summer,morning,2021:07:20 09:09:38
rev11/38/38_20210818 (287).JPG,vaca,cow,rev11,38,38,summer,morning,2021:08:18 07:08:48
rev08/9/9_20210612 (12308).JPG,vaca,cow,rev08,9,9,summer,evening,2021:06:12 15:37:33
rev19/21/21_20220531 (5623).JPG,vaca,cow,rev19,21B,21,spring,morning,2022:05:31 08:38:10
rev11/21/21_20210903 (2205).JPG,vaca,cow,rev11,21B,21,autumn,morning,2021:09:03 10:24:28
rev10/9/9_20210806 (2218).JPG,vaca,cow,rev10,9,9,summer,evening,2021:08:06 15:56:11
rev01/15/15_20201103 (3631).JPG,vaca,cow,rev01,15,15,autumn,evening,2020:11:03 20:55:09
rev14/21/21_20211211 (7659).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:11 14:52:12
rev15/21/21_20220117 (9946).JPG,vaca,cow,rev15,21B,21,winter,morning,2022:01:17 10:30:24
rev07/21/21_20210514 (4083).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:05:14 08:17:52
rev14/21/21_20211216 (9294).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:16 10:25:36
rev03/21/21_20210105 (4683).JPG,vaca,cow,rev03,21B,21,winter,morning,2021:01:05 11:10:46
rev06/2/2_20210414 (6886).JPG,vaca,cow,rev06,30,2,spring,night,2021:04:14 03:28:16
rev17/21/21_20220225 (1412).JPG,vaca,cow,rev17,21B,21,winter,morning,2022:02:25 08:52:04
rev10/9/9_20210719 (667).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 12:25:29
rev10/9/9_20210719 (1103).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 13:29:32
rev06/2/2_20210414 (7579).JPG,vaca,cow,rev06,30,2,spring,morning,2021:04:14 06:03:46
rev14/21/21_20211213 (8240).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:13 11:30:19
rev14/21/21_20211126 (2015).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:53:21
rev05/21/21_20210313 (2187).JPG,vaca,cow,rev05,21B,21,spring,evening,2021:03:13 15:18:18
rev14/4/4_20211215 (4907).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 14:13:05
rev14/4/4_20211215 (4841).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:15 14:03:17
rev14/21/21_20211204 (5253).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:04 14:30:22
rev20/21/21_20220626 (2102).JPG,vaca,cow,rev20,21B,21,summer,evening,2022:06:26 12:21:47
rev06/2/2_20210414 (7780).JPG,vaca,cow,rev06,30,2,spring,morning,2021:04:14 06:24:07
rev10/9/9_20210806 (2481).JPG,vaca,cow,rev10,9,9,summer,evening,2021:08:06 16:11:56
rev11/38/38_20210901 (1825).JPG,vaca,cow,rev11,38,38,autumn,morning,2021:09:01 11:56:38
rev10/49/49_20210724 (6178).JPG,vaca,cow,rev10,6B,49,summer,evening,2021:07:24 14:50:50
rev07/17/17_20210423 (114).JPG,vaca,cow,rev07,17B,17,spring,evening,2021:04:23 15:08:29
rev21/80/80_20220818 (575).JPG,vaca,cow,rev21,54,80,summer,morning,2022:08:18 09:42:30
rev04/21/21_20210115 (37).JPG,vaca,cow,rev04,21B,21,winter,morning,2021:01:15 11:37:11
rev10/46/46_20210728 (808).JPG,vaca,cow,rev10,14B,46,summer,morning,2021:07:28 10:45:56
rev14/4/4_20211216 (6271).JPG,vaca,cow,rev14,26B,4,winter,morning,2021:12:16 11:36:15
rev11/9/9_20210824 (638).JPG,vaca,cow,rev11,9,9,summer,morning,2021:08:24 10:46:41
rev03/21/21_20201228 (2274).JPG,vaca,cow,rev03,21B,21,winter,evening,2020:12:28 19:08:40
rev11/4/4_20210829 (4258).JPG,vaca,cow,rev11,26B,4,summer,morning,2021:08:29 07:40:48
rev07/21/21_20210424 (2094).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:04:24 09:31:48
rev07/2/2_20210423 (1270).JPG,vaca,cow,rev07,30,2,spring,night,2021:04:23 01:28:06
rev14/17/17_20211125 (306).JPG,vaca,cow,rev14,17B,17,autumn,morning,2021:11:25 10:35:41
rev14/45/45_20211215 (278).JPG,vaca,cow,rev14,12,45,winter,evening,2021:12:15 14:38:05
rev22/38/38_20221119 (4285).JPG,vaca,cow,rev22,38,38,autumn,morning,2022:11:19 11:19:35
rev14/21/21_20211126 (2451).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 15:03:09
rev14/9/9_20211130 (639).JPG,vaca,cow,rev14,9,9,autumn,morning,2021:11:30 09:02:01
rev11/35/35_20210829 (1598).JPG,vaca,cow,rev11,35,35,summer,evening,2021:08:29 16:31:39
rev14/21/21_20211126 (1942).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:51:56
rev07/21/21_20210420 (977).JPG,vaca,cow,rev07,21B,21,spring,evening,2021:04:20 17:41:26
rev06/21/21_20210412 (14858).JPG,vaca,cow,rev06,21B,21,spring,evening,2021:04:12 18:26:41
rev10/9/9_20210719 (949).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 13:18:34
rev07/17/17_20210423 (205).JPG,vaca,cow,rev07,17B,17,spring,evening,2021:04:23 20:45:28
rev07/21/21_20210502 (2977).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:05:02 07:01:30
rev10/46/46_20210717 (295).JPG,vaca,cow,rev10,14B,46,summer,morning,2021:07:17 09:27:58
rev09/9/9_20210630 (1472).JPG,vaca,cow,rev09,9,9,summer,evening,2021:06:30 14:15:24
rev06/2/2_20210417 (8406).JPG,vaca,cow,rev06,30,2,spring,morning,2021:04:17 08:32:41
rev07/2/2_20210423 (1353).JPG,vaca,cow,rev07,30,2,spring,night,2021:04:23 01:29:16
rev13/21/21_20211118 (6438).JPG,vaca,cow,rev13,21B,21,autumn,evening,2021:11:18 12:05:56
rev14/9/9_20211130 (1170).JPG,vaca,cow,rev14,9,9,autumn,evening,2021:11:30 12:27:43
rev14/17/17_20211125 (219).JPG,vaca,cow,rev14,17B,17,autumn,morning,2021:11:25 10:27:27
rev07/21/21_20210502 (2982).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:05:02 07:01:38
rev09/9/9_20210630 (1964).JPG,vaca,cow,rev09,9,9,summer,evening,2021:06:30 15:43:59
rev14/21/21_20211204 (5257).JPG,vaca,cow,rev14,21B,21,winter,evening,2021:12:04 14:30:28
rev14/21/21_20211126 (2311).JPG,vaca,cow,rev14,21B,21,autumn,evening,2021:11:26 14:59:39
rev15/21/21_20220114 (9520).JPG,vaca,cow,rev15,21B,21,winter,evening,2022:01:14 16:05:16
rev17/21/21_20220301 (2037).JPG,vaca,cow,rev17,21B,21,spring,morning,2022:03:01 10:02:39
rev10/9/9_20210802 (1878).JPG,vaca,cow,rev10,9,9,summer,evening,2021:08:02 18:11:08
rev07/21/21_20210502 (2971).JPG,vaca,cow,rev07,21B,21,spring,morning,2021:05:02 07:01:23
rev07/49/49_20210423 (2259).JPG,vaca,cow,rev07,6B,49,spring,morning,2021:04:23 08:16:26
rev02/15/15_20201118 (1556).JPG,vaca,cow,rev02,15,15,autumn,evening,2020:11:18 17:26:34
rev14/21/21_20211213 (8369).JPG,vaca,cow,rev14,21B,21,winter,morning,2021:12:13 11:34:23
rev01/24/24_20201028 (1297).JPG,vaca,cow,rev01,24,24,autumn,evening,2020:10:28 18:44:47
rev15/21/21_20211218 (523).JPG,vaca,cow,rev15,21B,21,winter,morning,2021:12:18 10:13:59
rev01/17/17_20201030 (429).JPG,vaca,cow,rev01,17B,17,autumn,morning,2020:10:30 10:50:14
rev14/4/4_20211216 (7245).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:16 12:38:35
rev02/15/15_20201118 (1134).JPG,vaca,cow,rev02,15,15,autumn,morning,2020:11:18 10:58:16
rev14/4/4_20211216 (7012).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:16 12:23:44
rev10/21/21_20210816 (2915).JPG,vaca,cow,rev10,21B,21,summer,morning,2021:08:16 07:39:02
rev03/21/21_20201228 (1558).JPG,vaca,cow,rev03,21B,21,winter,evening,2020:12:28 18:55:17
rev01/21/21_20201107 (3238).JPG,vaca,cow,rev01,21B,21,autumn,evening,2020:11:07 13:32:40
rev02/6/6_20201205 (1105).JPG,vaca,cow,rev02,6,6,winter,evening,2020:12:05 18:18:52
rev10/49/49_20210724 (6173).JPG,vaca,cow,rev10,6B,49,summer,evening,2021:07:24 14:50:31
rev11/38/38_20210817 (236).JPG,vaca,cow,rev11,38,38,summer,morning,2021:08:17 07:04:54
rev14/4/4_20211216 (6835).JPG,vaca,cow,rev14,26B,4,winter,evening,2021:12:16 12:08:30
rev02/6/6_20201205 (1121).JPG,vaca,cow,rev02,6,6,winter,evening,2020:12:05 18:19:06
rev13/17/17_20211026 (726).JPG,vaca,cow,rev13,17B,17,autumn,morning,2021:10:26 10:09:49
rev10/46/46_20210717 (326).JPG,vaca,cow,rev10,14B,46,summer,morning,2021:07:17 10:31:36
rev20/75/75_20220628 (1197).JPG,vaca,cow,rev20,66,75,summer,evening,2022:06:28 17:13:16
rev10/9/9_20210719 (1239).JPG,vaca,cow,rev10,9,9,summer,evening,2021:07:19 14:59:44
